observed_at,year,sensor,source_product,boundary_geojson_url,available,usable,observation_state,lake_area_km2,aoi_valid_fraction,lake_envelope_valid_fraction,cloud_shadow_metrics,method,method_version,rejection_reasons,quality_flags,geometry_version
2005-10-04T04:30:14.209000Z,2005,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20051004,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20051004.geojson,True,False,rejected,0.59359,0.3018759040388509,0.520868435369119,64,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2005-10-12T04:31:14.415000Z,2005,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20051012,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20051012.geojson,True,False,rejected,0.193954,0.10668685218355774,0.1447876447876447,10,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2005-10-20T04:30:12.637000Z,2005,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20051020,,True,False,rejected,,0.14654595327852224,0.0,61,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2005-10-28T04:31:28.032000Z,2005,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20051028,,True,False,rejected,,0.24856125729788753,0.15469104046395415,22,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2005-11-05T04:30:18.555000Z,2005,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20051105,,True,False,rejected,,0.13744148573398543,0.045679742670166716,8,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2005-11-13T04:31:38.269000Z,2005,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20051113,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20051113.geojson,True,False,rejected,0.275144,0.22952431630305156,0.20923102113252579,19,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2005-11-21T04:30:43.085000Z,2005,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20051121,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20051121.geojson,True,False,rejected,0.516009,0.4391300242076288,0.35175276898943064,27,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2006-10-07T04:36:13.457000Z,2006,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20061007,,True,False,rejected,,0.22088361600551484,0.051178107949653745,29,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2006-10-23T04:36:23.834000Z,2006,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20061023,,True,False,rejected,,0.0,0.0,58,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2006-11-08T04:36:33.070000Z,2006,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20061108,,True,False,rejected,,0.08168119374348873,0.0,9,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2006-11-16T04:32:06.608000Z,2006,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20061116,,True,False,rejected,,0.11657076047935565,0.0,12,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2006-11-24T04:36:40.927000Z,2006,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20061124,,True,False,rejected,,0.1262580098779122,0.004312598703843571,15,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2006-12-02T04:32:15.633000Z,2006,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20061202,,True,False,rejected,,0.2155090722406664,0.015676415129219495,10,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2006-12-10T04:36:48.033000Z,2006,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20061210,,True,False,rejected,,0.036477227589204596,0.0013468618119780902,13,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2007-10-02T04:31:54.285000Z,2007,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20071002,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20071002.geojson,True,False,rejected,0.434819,0.2099843362387478,0.31026414336947833,20,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2007-10-18T04:31:59.272000Z,2007,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20071018,,True,False,rejected,,0.0,0.0,18,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2007-11-03T04:32:10.353000Z,2007,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20071103,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20071103.geojson,True,False,rejected,0.393321,0.2539780707342471,0.2814333778766062,27,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2007-11-19T04:32:19.169000Z,2007,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20071119,,True,False,rejected,,0.11347188392328472,0.0,7,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2007-12-05T04:32:25.554000Z,2007,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20071205,,True,False,rejected,,0.010472685847904088,0.0,10,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2008-10-12T04:26:22.488000Z,2008,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20081012,,True,False,rejected,,0.08253048437745877,0.004040585435934271,9,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2008-10-20T04:30:55.579000Z,2008,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20081020,,True,False,rejected,,0.12801594855691,0.07536352064395833,9,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2008-10-28T04:25:49.111000Z,2008,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20081028,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20081028.geojson,True,False,rejected,0.254396,0.14866753104647368,0.18664335627399906,15,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2008-11-05T04:31:10.895000Z,2008,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20081105,,True,False,rejected,,0.28474619460536965,0.07989795541095125,27,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2008-11-13T04:25:22.909000Z,2008,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20081113,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20081113.geojson,True,False,rejected,0.647717,0.3786094477212582,0.44503747444923863,18,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2008-11-29T04:25:53.885000Z,2008,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20081129,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20081129.geojson,True,False,rejected,0.479022,0.3901871407265275,0.32585076771123267,5,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2008-12-07T04:31:34.848000Z,2008,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20081207,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20081207.geojson,True,False,rejected,0.421287,0.43500648284855464,0.28831557764526283,24,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2009-10-15T04:32:16.131000Z,2009,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20091015,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20091015.geojson,True,False,rejected,0.330174,0.17130578809703972,0.23183453142413452,7,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2009-10-23T04:32:26.451000Z,2009,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20091023,,True,False,rejected,,0.16580263660823286,0.024534012222110695,12,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2009-10-31T04:32:24.729000Z,2009,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20091031,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20091031.geojson,True,False,rejected,0.467295,0.3171754266313907,0.3287953773589886,18,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2009-11-08T04:32:41.136000Z,2009,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20091108,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20091108.geojson,True,False,rejected,0.252592,0.08645316985063184,0.23707672886879438,6,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2009-11-16T04:32:31.569000Z,2009,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20091116,,True,False,rejected,,0.0,0.0,67,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2009-11-24T04:32:53.420000Z,2009,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20091124,,True,False,rejected,,0.05634007599547303,0.0013468618119780902,18,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2009-12-02T04:32:39.752000Z,2009,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20091202,,True,False,rejected,,0.09784289772088497,0.012087424536124939,13,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2010-10-02T04:32:14.695000Z,2010,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20101002,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20101002.geojson,True,False,rejected,0.63599,0.33799129124852834,0.4607059668619172,29,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2010-10-10T04:34:29.465000Z,2010,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20101010,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20101010.geojson,True,False,rejected,0.761383,0.6318659361907806,0.5716319211531246,29,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2010-10-26T04:34:39.126000Z,2010,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20101026,,True,False,rejected,,0.10264755038260018,0.06913362453718126,8,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2010-11-03T04:31:59.404000Z,2010,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20101103,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20101103.geojson,True,False,rejected,0.607122,0.1297265212210234,0.4379756931056517,17,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2010-11-11T04:34:50.271000Z,2010,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20101111,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20101111.geojson,True,False,rejected,0.479924,0.1714263016285809,0.3432411305188321,11,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2010-11-19T04:31:58.124000Z,2010,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20101119,,True,False,rejected,,0.09374184022963496,0.00763221693454251,21,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2010-12-05T04:31:58.400000Z,2010,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20101205,data/archive/scenes/landsat/LANDSAT_LT05_C02_T1_L2_LT05_140041_20101205.geojson,True,False,rejected,0.200269,0.21827159013407782,0.16140158137422153,5,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY,LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2010-12-13T04:35:10.459000Z,2010,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20101213,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20101213.geojson,True,False,rejected,0.387909,0.28349639133921284,0.2598386934912242,6,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2011-10-13T04:35:24.460000Z,2011,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20111013,,True,False,rejected,,0.23766317667073772,0.163934209761843,16,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2011-10-29T04:35:31.814000Z,2011,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20111029,,True,False,rejected,,0.014448133464239352,0.0626290742569812,21,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2011-11-06T04:29:52.941000Z,2011,TM,LANDSAT/LT05/C02/T1_L2/LT05_140041_20111106,,True,False,rejected,,0.03168426653875832,0.0,56,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2011-11-14T04:35:43.383000Z,2011,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20111114,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20111114.geojson,True,False,rejected,0.641402,0.49838520861281876,0.44475489755927455,23,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2011-11-30T04:35:52.870000Z,2011,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20111130,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20111130.geojson,True,False,rejected,0.296795,0.22320185267070786,0.2254514627975639,22,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2012-10-15T04:37:53.798000Z,2012,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20121015,,True,False,rejected,,0.14907014217299036,0.0,15,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2012-10-31T04:38:00.511000Z,2012,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20121031,data/archive/scenes/landsat/LANDSAT_LE07_C02_T1_L2_LE07_140041_20121031.geojson,True,False,rejected,0.030672,0.14058592959551472,0.022896650803627534,6,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY,imja-expanded-aoi-v2-2026-08-28
2012-11-16T04:38:07.298000Z,2012,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20121116,,True,False,rejected,,0.17158278934864166,0.0,4,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2012-12-02T04:38:08.489000Z,2012,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20121202,,True,False,rejected,,0.2463539410472975,0.005736046775718455,4,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2013-10-10T04:44:03.172000Z,2013,OLI,LANDSAT/LC08/C02/T1_L2/LC08_140041_20131010,,True,False,rejected,,0.03605543022881071,0.0,33.24,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2013-10-18T04:38:11.957000Z,2013,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20131018,,True,False,rejected,,0.0008408966566488512,0.0,45,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2013-10-26T04:43:54.785000Z,2013,OLI,LANDSAT/LC08/C02/T1_L2/LC08_140041_20131026,,True,False,rejected,,0.05682422861596782,0.001864479292659866,17.07,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
2013-11-03T04:38:15.921000Z,2013,ETM+,LANDSAT/LE07/C02/T1_L2/LE07_140041_20131103,,True,False,rejected,,0.0843723628296692,0.0,15,landsat_c2_l2_ndwi_connected_component,0.2.0-archive,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,LANDSAT_7_SLC_OFF;LOW_LAKE_ENVELOPE_OBSERVABILITY;NO_LAKE_COMPONENT_AT_SEED,imja-expanded-aoi-v2-2026-08-28
